text_segment_size
25465
2078
1264
17161
119315
56
3056
1731
62157
375
680
8392
2246
1133
490
64
16660
1323
4732
731
12483
662
4047
8543
6724
3201
3250
1496
880
2495
2718
4405
6313
765
2781
5296
42891
876
519
2685
51255
6711
2700
9883
4773
860
12669
1371
2984
137
1000
9720
512
378
10983
1997
1289
94
15287
12746
55622
1596
5927
233
864
5259
1629
624
29763
3591
2095
2632
1044
2292
22879
5069
14890
449
10553
15794
1761
3225
2656
9718
524
365
4328
3156
99
1407
12064
945
286
2691
463576
715
3360
1672
28329
315
8620
1354
267
26052
178215
1593
1884
65
2263
6001
4089
3232
10051
1798
6679
534
2382
45011
372
22254
731
2049
2118
1006
2119
548
367
726
13276
16000
4640
2290
270
1042
221
4844
3006
191583
1128
476
4256
112
7618
74100
1625
1881
8853
6535
500
21286
155
439
6456
6663
2191
1967
1567
1804
2295
140
1006
906
769
1942
173
89307
5229
234
23417
451
8378
878
4320
1693
4141
1534
1104
10044
62065
3487
2066
5863
3225
2922
5115
1597
2201
486
101
302917
7423
106651
1810
20274
1487
8503
91
17724
787
4736
1597
7537
2105
171095
9414
5159
1727
3978
2459
2943
2445
1666
419
792
7738
1476
415
155
5905
18008
781
1641
1852
73772
8038
1470
259
806
259
3381
429317
4250
1399
944
978
252
1900
577
2676
22441
1073
2129
1352
829
1571
26456
29350
1782
3585
21625
3215
1600
2026
1359
6607
1049
3782
763
1384
1818
1136
1209
1188
792
7419
2285
4335
512
9712
680
4687
2463
280
472
1268
1518
2405
449
56620
127
10270
359
4646
2163
5345
17477
8016
5210
203446
1176
554
1963
842
812
4686
1048
1957
694
615
187
574
1364
1370
1136
1293
711
1628
342
522
13339
158
2498
190
16447
284
15251
8998
494
511
1089
9458
15647
1830
1620
7156
2016
520
489
1401
190
1130
501
2474
1586
593
6374
801
12185
2341
3304
5717
7299
3442
6521
1113
1213
61
771
719
219479
8615
6531
1046
20076
3474
5676
121
659
2763
1486
2279
39384
13709
331
13439
3245
446
2013
487
4428
650
11550
1137
18814
1237
1688
5244
62192
448
566
20980
1721
1903
4748
147
651
671
427
16243
423
25091
362
155
604101
1945
31760
7900
5545
9308
15962
1303
1106
1166
13752
6483
24652
12330
725
1039
3838
6279
326
3823
1144
206
19736
525
139
5603
2424
3303
2418
6702
950
10940
130228
578
1030
765
1051
2886
8398
2349
1704
2697
420
4620
4794
4936
454
1892
48593
86
1909
1251
9777
1835
4170
806
213
1926
664
2652
4250
28195
11921
753
12475
1972
6481
108138
12165
184
24406
1008
604
889
120373
14962
806
403
164
389
1812
1728
5349
2419
17695
2745
5448
4948
401
39629
1460
5460
576
373
889
8027
161
353
37816
1563
875
9660
2850
2324
1993
2609
780
1607
2068
158939
584
4101
474
1423
5370
5297
966
2135
479
2115
3239
4154
100
0
20765
1567
234
946
1213
2296
4140
11093
24872
794
5550
1063
154
5263
3662
985
8295
2380
137267
7891
1194
1346
1022
38726
13346
1539
11256
5722
3940
7334
2893
1728
1832
2201
1099
1918
691
31334
189169
274
1619
91
2893
14790
463
204
91
17220
389
4256
2336
1172
609
632
1273
40640
6279
4709
5169
2201
27753
1241
13089
1136
6082
55905
1195
670
3087
9016
437
1345
1711
1006
4114
513
10467
34481
1729
31636
418
701
275
8243
1599
12319
288
2674
1240
8339
1915
6262
479
3809
26414
442
3151
374884
1091
1445
667
4588
677
6389
504
2978
4608
1084
104
6774
1614
3268
20435
2230
1852
7188
714
53
742
251
832
971
183
386
4309
1141
1352
1162
1914
339
3660
156674
1107
1299
1585
1020
2129
2758
1152
806
1815
224
393
811
15433
3339
1471
412229
896
3739
1789
1728
131312
3061
429538
1001
1087
7811
1137
1061
476
5161
1255
1057
157
4923
70
5289
2495
2246
38968
1035
520
3794
11665
3581
1383
17463
3532
5204
206
9767
826
1805
1793
1442
9809
7887
1113
2390
4414
590
5594
4682
3297
1435
6099
453
4605
1168
8339
1215
2043
2227
10501
2890
29801
55671
523
2777
18236
25966
23808
554
28215
766
4174
1459
602
24875
13003
48400
813
1515290
549
3100
954
495
6593
231
1941
885
1176
4458
18662
1448
7244
5015
1480
1435
1631
11617
4330
264
813
649
224
6018
1030
737
8092
1705
2773
1376
271
1211
989
63
8703
186340
2818
21935
2829
5188
68
925
240
244
508
2260
32653
10777
1460
945
2513
6039
1513
2036
2975
6344
9975
1548
2077
175
1902
1534636
528
1136
3140
363
9080
2353
174
1631
162
2534
1222
5329
1781
8419
1711
1004
77406
6907
32710
209
1306
20881
20727
1433
516
2414
11287
677
22467
23528
4926
275
478
260
839
1879
1567
1582
1213
6362
2515
46019
1268
6728
796
2220
936
97
15068
427
427685
314
5246
81
4604
400
2095
1125
3184
4656
20599
171720
731
5218
1482
122
10923
4768
260
1561
3924
12664
4606
327
24750
337
2592
3639
562
509
8664
6724
6555
6396
518
3410
1461
930
2271
3262
275
1804
429
30834
18915
24966
2420
3540
3886
5564
2537
248
1126
625
1779
1344
550
8508
111
2370
4972
1008
557
2165
735
14253
35876
20902
41938
1063
18579
2315
1338
8753
789
11426
30356
1404
1767
1231
2186
8528
1515
8335
2196
2132
1815
27394
2893
3567
1654
2786
7037
2793
9541
16096
5059
2857
1136
35543
18605
4239
3200
1245
21956
69716
13047
684
5394
10482
861
4326
1051
566037
12494
6791
711
6359
3235
86370
1786
9464
3260
3091
2312
13151
2817
7859
1472
3438
5823
10780
2724
12394
402
2854
4914
587
3678
33676
1031
1649
1048
22728
1170
848
176790
1868
1275
2310
3211
1958
342
511
806
7879
29197
25962
192
3339
684
4545
3766
23064
3796
15152
1556
7659
1138
3791
3670
929
3522
87221
467
16063
7174
2823
39929
5150
8295
353
1816
563
227
1146
3786
965
23640
11535
2981
9315
62
2309
8194
3212
19776
1389
4072
5412
323
220
445
199
2702
1665
18689
1303
321
411
17688
9448
182
8815
2246
5157
950
962
27486
3129
5021
1244
765
41470
2814
1750
6489
451
785
1374
1225
2150
1106
2146
2246
1260
1869
438
1184
1371
254794
2186
1580
3321
3351
95254
764
271
499511
7892
2611
65551
154324
79
1649
299
2058
35646
9274
38981
6474
14399
3647
1688
10737
2971
11666
1903
921
2241
320
5287
762
347
544
2530
1345
424
4932
518
3089
1339
348
3789
20538
1202
143871
1112
24151
2095
919
15053
12070
18676
2543
5843
458
2792
1214
494
3554
6058
91697
137
3416
766
28711
2709
2158
301
1377
16183
8458
206
1215
1548
3436
2454
6839
1212
56003
1340
62763
770
83302
641
1826
1996
2248
317
396
152
2211
1938
8076
1641
1872
621
5357
3395
1261
3662
795
2161
2677
6591
1551
8041
94
21456
2730
211
1269
158822
2261
8340
14876
3492
1985
380
521
2421
4776
6248
3817
775
2564
1669
1861
1136
585
4288
1100
11610
808
1317
721
106397
497
9099
1684
346
692
5853
9398
169
1415
731
3798
6082
6673
1157
1792
6730
2049
13369
939
16875
5235
2066
3136
924
3396
933
24807
7438
2043
608
486
2687
217
324
140
775
11441
305
4686
434
660
261
4314
702
2155
688
9398
2668
5723
1436
259
10274
612
1193
35465
69130
745
2062
5110
526
1201
1107
5230
1282
1707
2415
907
18973
171
1504038
5838
6973
714
1102
2637
284
37511
853
365
1160
18479
2501
8649
2707
4460
7017
518
210882
4338
2756
3191
8069
2694
406
2501
1699
4877
10593
2629
7709
1381
17898
262
2792
8691
5484
1923
251
414
1355
725
1197
2592
30366
2178
3123
4742
338
1307
28632
11803
2651
2761
4412
3111
14547
466
1105
19845
79256
98
14659
1194
736
6289
32923
120
2251
6509
7899
889
2246
10488
1303
3494
1743
943
670
2762
201247
6041
2263
918
762
1013
260
3326
288283
622
1666
2999
8445
1885
765
496
927
382
56646
47575
7036
2920
956
673
56466
1700
7663
9288
558
13285
10071
18759
5273
6135
4317
1722
28143
8422
2129
2265
8151
2808
3980
895
6064
349
2329
10515
297
4645
6681
931
806
717
1141
3705
1999
1389
9136
396
956
3301
584
1539
315
3570
8015
4540
280157
397
1830
564
2581
495
448
76
5536
2625
8759
26300
377
2159
30288
3477
278227
1185
930
775
9677
6118
8006
1162
9980
1278
429
806
891
3455
437
2246
2246
693
576
110
2374
108271
686
1703
4159
746
296
19819
766
1748
375
1950
6035
490
15029
460
29977
765
1364
3845
1254
393
711
4192
2370
1729
1227
1228
62867
1333
1372
7855
38381
4501
738
642
2947
816
1369
308
1008
650
864
973
7541
1679
9537
1268
1539
42630
2785
6455
7039
2109
287
3767
1900
15457
436
2999
3469
1268
7876
1087
4200
322
1079
1382
2111
902
6620
654
771
7105
1472
903
682
1701
2254
2554
16592
1603
21299
177280
3593
810
942
29298
1690
576
1310
1525
28230
1149
11473
1985
112
1551
394
69126
469
45650
319
53
996
620
915
946
1049
2117
1237
1241
1936
158
6461
2323
1864
1395
3705
2725
8868
1084
701
795
10553
13761
395
2115
2540
6495
69
730
9684
2132
1096
2642
6300
1349
39203
333
2105
331
1458
1035
4336
1533
313
1119
5432
21013
19620
7722
950
288
1367
13714
2893
7918
127
346
164235
1136
1622
8647
1705
1927
57097
14711
3369
981068
1136
8196
1855
1899
6389
1796
367
3076
2327
2697
3474
5465
468
8663
6414
38587
7393
1955
2833
2459
5499
796
1317
5047
22392
6316
2193
3407
1235
1941
907
8302
4806
3818
3209
5862
1200
2724
432
6679
7437
5657
2421
2105
3266
3953
1666
22676
5987
12023
1453
1206
3590
1033
815199
1113
1622
70225
602
852
2852
217
1959
19977
354
21120
1163
2873
631
36911
2058
109
4096
892
1915
5272
1790
767
700
1233
11602
8088
786
577
1112
8788
8659
1357
1089
14232
3774
5751
93
36753
1030
705
2489
1640
26647
4150
2054
857
7947
1565
4380
6430
1524
2726
1585
806
1041
1200
4886
15689
2179
622
561
2562
709
833
828
2469
590
183636
1317
19923
882
1655
8515
1058
5850
3923
732
6464
140
2225
10057
3461
557
6811
491
41245
1141
404
1507
922
3528
415
1084
1056
2357
2246
10463
3752
47287
21679
2253
1201
1903
740
11358
1072
2179
334
1450
434
26799
472
1124
1779
2260
15329
24671
1801
3947
825
7212
258
1818
572
1927
10980
506
781
2397
1440
1200
1144
393
2961
475
979
2061
517
8585
9593
32817
2790
576
20281
604
2235
9699
543
120
4154
2893
4793
6243
745
331
517
80667
956
4612
1099
20833
1012
5049
650
969
1670
1951
17173
2848
3329
1075
369
326
1433
3384
293
7030
8189
681
8528
4825
833
1044
1504
3179
1224
2764
4439
506
2188
119250
1122
114
348
123404
891
2893
2016
1665
9052
10253
147
1400
1168
25987
38239
48241
868
5037
36058
2128
182959
4227
456
25677
1714
1729
1303
4971
163
815
122887
2597
7404
5534
1184
549
2603
68433
21457
1636
1261
2545
710
4075
2543
444
483
353
115
5419
1706
5785
579
6319
800
469
673
3639
224
408
1209
3077
849
54565
1383
1056
5572
6787
1344
172
940
6407
1296
7118
15472
116
11422
626
444
134938
1104
7760
61231
591
567
106
320
649
23951
2984
101957
167
1323
305
5857
3514
920
5203
14632
596
908
1250
655
1332
1379
5395
1209
1026
2049
5171
3449
2246
1222
440
18939
449
172
847
41569
316
239
4164
2531
2457
1750
3443
2205
1222
377
9057
13635
5736
777
396
5275
1592289
657
903
6991
21403
7704
948
1483
8943
15835
839
685
2407
568
3544
2381
1897
7354
107
1680
326
3809
137
4602
1281
2019
1207
16007
294
581
1088
1302
164
128711
95
918
2930
180
501
4054
267
17747
1402
523
1433
3019
3439
2964
458
8886
531
19846
1142
1153
2005
448
1270
1413
445
1921
1934
37890
884
762
9269
814
921
1831
3655
309
6504
950
473
25582
11502
2025
7763
6969
3333
4884
93137
594
1445
12625
764
2439
4748
165
1665
2186
2246
9000
1437
1746
2705
727
12157
4684
438
583
1794
561
1711
4367
6646
1299
17759
1802
257
5410
276
9745
782866
1215
1408
223934
1344
995
2190
343
3490
272
65
180
996
1714
823
1469
9731
3289
53
400
6289
11787
556
806
3893
53352
9967
1263
4816
2960
990
707
131
1299
1249
464
1413
2200
18273
2181
1753
2622
8035
4074
2668
2726
691
767
176
1427
126
128
2353
181514
1959
10869
1332
878
155216
3239
189
7283
611
51169
22936
2489
147358
1397
19096
13973
320
649
1752
3192
315
3003
1333
240
564
353107
53
6444
4721
2699
2162
4576
1407
2756
765
3509
340549
3457
2316
754
9747
96
15932
5653
2060
1014
7365
3408
271
477
1176
564
23568
112
37581
1040
77
3557
808
246
349
3040
425
7756
4569
3590
2410
143
1299
5859
2919
1975
4606
6903
3272
466
15807
1172
427
19375
339
1684
61435
1136
152979
11399
7740
48488
138
169
2156
389
822
113
462
321
1168
8004
1773
1631
4773
2533
1988
770
913
586
2352
2449
6473
10891
1174
1382
3450
805
5831
206
7323
423
2858
4534
967
4674
737
3180
1530
584
99
1414
4151
271
373
1181
2097
788
2373
765
6497
580
199
7652
4193
1605
1162
4272
2860
2758
4074
36467
182
947
1136
13196
29810
106
1960
24547
6393
647
750
10607
427
630
7691
999
1418
3846
14465
349
1212
2240
920
1649
184
782
1117
2245
2337
2753
1102
1418
1141
13811
1303
3880
7373
8458
10730
1469
3270
3958
90
16631
880
3700
8303
7318
1397
337
1691
16916
14956
207
1100
642
12417
3620
1607
10876
2573
14547
7725
0
1148
428
30414
4220
115
222
2427
1198
1699
8440
281
2551
781
1163
507
5811
5812
565
394
24481
15662
8396
282
1656
701
4188
1467
222
806
378
1160
506
6785
4228
2292
4005
11829
675
2837
2763
10083
26278
1230
38867
3146
47739
2303
2418
1682
4629
691
7442
2575
294
193
4395
465
1562
396934
1069
6861
1717
765
11847
4424
1109
60974
307
5123
466
8861
2714
1268
2332
1484
3286
278
2097
417
1329
2188
768
561
3364
919
360
471
4281
3480
60949
2297
1136
1959
2052
2129
796
12260
9146
1871
2158
70
4712
256
199
12924
6058
22854
31146
21534
8299
9652
3332
2521
9622
16176
263
19806
2124
410
12783
18896
14935
7100
346
3186
2012
6459
2564
913
1275
3105
886
2556
680
2206
107207
7910
3353
4807
2299
5581
451
651
389
3354
962
20025
475
21767
2734
1072
9767
2155
299
4437
5735
4888
9019
1770
2853
9308
7758
1406
1417
2393
19140
1560
572
971
6604
7925
2434
1532
2561
1060
757
1902
999
589
5192
1303
2319
4552
129528
5873
364
8513
2998
6763
155
1766
8198
11908
19905
3167
848
75
24689
2422
8915
1822
1075
1651
1200
1248
285
177
8423
8442
249
1189
144835
4686
3822
1412
8527
2430
844
4613
2972
932
7607
1797
3205
552
3107
894
241
441
3127
2197
593
397
2825
3797
1223
925
18012
327
1980
2149
11578
9079
1975
4389
15608
3702
275
1789
195
6243
2517
6606
590
664
4753
137
133
4932
1023
1303
634
248
598
1315
6634
622
12372
1195
1114
1543
3598
331
1738
1017
1711
1940
43912
2119
4059
2073
6426
926
1437
106
7637
1333
513
1501
23604
399
927
2480
1293
858
5279
14380
2186
12934
3519
1327
2951
2129
1876
26572
28826
1349
1447
1406
220
581
2992
14589
796
1575
78
657
9253
20510
3435
2624
21432
3009
950
255
6708
413
3574
397
8527
472
126
8031
3910
2083
10138
3687
2189
1293
730
813
263022
2702
1502
7870
1515
8164
745
739
5038
2529
14100
9390
646
905
1141
472
1059
1183
2613
5581
1150
2817
2588
479
255
12128
2066
3192
1876
1068
1607
4642
1043
10792
1137
961
1341
5018
5887
23925
997
1130
7631
618
3374
299
1653
1329
1273
2479
594
1950
674
787
2380
685
6265
181
1744
13752
3251
1689
1365
13763
1160
8318
1026
2509
7833
985
638
12183
1707
1297
11249
7182
1136
18113
4473
161786
4784
1064
7291
3455
789
2675
4113
404
769
1023
5706
396
91846
17372
4807
6355
116
6300
21504
7271
510
3138
20962
16016
996
3699
122984
2715
51
627
1159
546
2893
2097
4067
62141
292303
2769
2122
3100
6204
3455
6182
905
6550
4723
761
257
2107
1273
18558
112
631
42929
1442
67292
2251
5400
2223
4090
2132
1252
26696
8241
1684
1562
8784
9530
10746
1911
18656
1927
3861
3054
11118
1485
336
3720
471
253
1327
479
3211
1323
5054
481
918
4722
4245
167
2622
888
1234
61446
6943
2585
865
52878
1749
378
175
423
4802
5925
4776
7270
1941
3755
866
1413
1711
577
6617
1209
1226
88
8530
26884
485
2973
10987
758
2325
1061
495
1521
1577
4307
23060
6755
731
34861
93
297
1109
3944
4361
326
2592
801
13739
10278
2546
706
738
6327
62400
617
5664
2557
12722
305
4727
3989
37439
752
50120
617
5529
14671
1136
671
669
714
1089
731
5386
2841
516
2591
481
8090
215
1404
1797
2404
14327
70
19449
417
1237
367
1203
309
10296
4652
1317
10145
1619
17008
97
5748
1145
249
2181
1136
4394
5303
336
838
1502
47084
7435
303
14411
174
5430
3621
166
28
6350
2155
7058
21120
1992
473
3361
1407
2259
4548
6378
419
9602
14812
4313
9844
2970
4102
480
4881
2178
2575
349
1865
61424
418
1108
3555
995
1337
635
67
853
1592
3315
16711
1141
10417
4330
1593
3575
3163
1444
775
2979
1754
1399
5396
15115
734
3045
2019
5732
8604
675
28253
17157
2103
5541
10768
2890
4601
2107
3827
3126
857
34629
12112
1217
9596
1066
5999
6479
36448
155
608
56844
6748
4416
1607
318
15151
3377
588
8686
645
113
1267
2106
680
539
2817
12920
36423
1228
815
546
813
9157
968
2066
1203
852
8187
26170
1629
1316
512
14750
997
949
7706
5088
3133
3535
794
5039
8989
1196
2992
4188
2193
1030
7376
9458
732
2169
4628
1200
43990
1273
10583
2489
1744
20166
16294
10481
433
247
288
389
304
3779
5654
14433
1352
3730
3643
159754
9113
3742
2305
2365
5281
5029
14716
4682
927
1688
2644
110
9970
982
1200
3312
1330
4056
567
3510
93
569
24119
223729
43928
1109
5528
2173
714
1339
1953
2181
1444
2680
270910
1111
2632
176
1198
52471
3163
342
15525
120373
328
494
2707
1179
1657
11764
2947
3529
1659
17171
8649
1000
4148
10380
2944
3861
3630
3105
6532
14621
556
1091
155
14326
712
26305
3837
1679
69562
1279
1801
649
593
7511
1527
420
1025
3401
698
2798
149
1534
1062
466
317
7021
10696
260
1805
7727
6041
728
2548
1836
3037
851
7171
26843
1423
704
3382
1427
3289
3549
1110
6136
517
1318
270
3210
2974
853
11240
13094
1135
2741
1060
3913
3388
7055
302
2037
765
2704
2072
301
1257
652
18724
9980
2153
546
5118
252
293991
5825
1116
1757
620
260
1293
1724
5174
8614
2177
2208
557
245
7346
3708
451
261
1971
43532
7962
4227
1506
4957
419
1790
3547
1942
1550
10956
12321
2226
5972
496
3768
21443
5911
3453
44513
12411
351
509
3580
3206
1539
2648
3499
307
2952
1735
830
1962
1549
5689
2113
2476
6160
406
2080
717
1076
2327
8427
2417
1339
6044
9007
275
2554
1280
159
5346
609
1501
212
162
709
4623
2286
1150
1129
76
840
1303
3496
157
2961
4811
1706
39843
214
2077
2994
2930
1769
1655
2476
2498
20512
1305
102201
928
4899
426559
953
8181
663
63226
2721
5203
14728
2856
1056
9409
2465
6352
2683
1623
6375
2932
4943
6112
287
1013
1757
1190
1383
884
5927
1228
710
24743
43087
26530
638
13884
3173
271
1762
646
971
798
403
15916
1185
137
8783
4418
10042
605
76
1305
348
2526
1684
6817
62126
448
192
260
1205
1868
12901
25417
338
26921
698
1522
456
3702
28930
6355
853
2342
3754
1102
12433
368
471
1253
731
2065
1918
6188
13915
689
770
1721
11105
781
3707
728
301
866
1469
1567
1764
1312
1461
173355
2709
533
2662
134699
831
10380
11554
775
716
589
149
6079
16744
11347
3008
2105
17505
1101
4646
124049
107
1764
372
82
3131
6920
1136
6674
1136
273
584
5511
599
688
5735
488
4896
19642
4087
165
4336
1484
3061
960
1162
49847
819
5149
3043
9778
1290
1736
985
2862
2893
3139
4023
12774
15165
617
616
3761
538
390
311
529
6888
26292
103
358
1372
1399
7103
765
201373
1729
2384
917
2429
4061
170
2246
714
389
35801
2944
7930
1459
308
4318
1372
265
1127
1274
4105185
1183
8870
17541
9049
838
764
85768
10279
2551
1107
2694
12401
15136
667
947
638
742
537
189801
590
381
3848
372
1664
8840
304
624
1272
4813
1175
7043
2245
180
67
2997
655
14966
84
14100
47182
231
1032
7487
684
103450
874
46985
330
7458
929
1960
2550
55966
7775
432
3451
1890
6340
2251
3379
1907
5833
198
6310
5158
1586
3984
2409
315
652
697
59646
260
541
19822
1267
3160
4227
467
8939
921
10127
1515290
32196
5489
13669
2985
3310
291
1704
2507
775
899
2749
1804
8709
21897
754
9660
2594
1592233
865
1109
19727
1629
34068
1177
899
3329
7966
6538
1091
2133
2300
1161
1575
5812
1769
50062
369
8051
1506
586
8886
190
6981
1126
5220
628
1007
284
237
13910
1619
133
341
1041
446
20076
2145
1697
3474
1113
1702
8560
1304
156
2893
20579
1937
2066
12139
8308
267
3134
32109
276
4393
369
15786
4071
40365
199
803
771
963
799
2009
17206
917
796
2866
515
134
2067
1543
259
477
28896
1529
4089
23899
2498
314
8610
980
157
1113
3801
2770
4232
928
9380
2689
718
4629
1202
16591
90682
2358
123
4546
6085
2589
307
48685
27243
833
16032
259
1153
2378
2375
4088
1153
602
5581
393
4199
444
3714
1729
15712
975
3244
3517
2061
1111
144237
269
792
46466
1629
9498
6101
6980
2291
3933
2783
253
217
728
7959
817
1979
87238
224642
23915
6582
666
1136
17455
848
530
1607
853
1318
326
1483134
2005
22562
6921
1489
9900
260276
193
480
181
7652
373
2480
6876
1482
181
1671
1207
1468
53
2990
2154
10376
2142
9029
10783
2567
349
1562
1751
1341
637
11620
230
15508
1085
4237
220
5111
626
1441
1249
11787
1273
1222
174
342
5525
858
1254
33159
1789
3318
5950
2659
962
26334
2129
1513
1905
15218
3765
1383
11967
2793
6869
5157
10055
1857
1557
16040
346
2482
6037
2450
1667
421
242
1420
3404
1630
2109
1136
1378
2122
1518
18767
1267
3948
6001
945
19134
5245
587
1566
567
115
436377
2827
444
750
1465
692
1133
7199
4882
2763
174
8284
1159
55445
4403
2793
441
12506
2181
1999
4688
184
3188
264
16113
1147
1392
765
6538
18007
2658
919
1393
112
300
463
3199
526
1067
349
71812
2589
2570
1336
1606
32
44583
44630
141
2656
1453
798
1631
2637
265
1719
566
1631
3678
1795
11642
4052
1345
4761
4396
774
444
923
684
1261
3520
2061
12284
8450
5695
1929
255
1862
664
4440
1170
4776
500
2189
5829
1243
910
10356
185052
18910
19892
81041
213
1218
2016
806
1574
568
1509
5679
4677
3170
560
2989
2461
7045
5298
4581
7808
1294
570
33310
3587
6029
315
2582
1150
593
510
2621
1136
1360
5796
651
3658
204
2586
4072
658
12596
20675
5592
9856
448
887
4902
17562
1268
2831
1179
3275
6202
25607
395
580
2135
1663
239
11180
1701
2529
1371
14264
6228
4789
317
786
574
1450
5181
1484
22647
33923
29390
337
1906
4189
1013
24996
7352
349
1516
1684
495
5188
2921
8178
764
587
3319
658
20621
80050
558
677
555
2888
1200
766
1815
569
11580
1890
1164
1711
5827
9152
4377
5940
3378
10842
7617
1691
1178
1337
130371
1083
837
126
560
697
18767
5832
430
502
303
929
1862
31825
4126
1938
2011
8705
919
1631
89
67
9399
3706
393
275
148
6779
555
4056
172
725
1362
548
5536
1195
5990
2116
199
2153
3658
15051
895
205500
13575
1372
3182
1183
21655
204
1547
4553
2212
1437
644
4640
1117
8200
831
5228
707
1365
10690
7853
14378
3801
18148
8492
655
1212
824
131
12401
1372
267
7384
318
3870
1085
723
998
11885
613
3210
2798
