file, text_segment_size, instructions
file763, 3891, 660259493
file764, 16165, 2389039399
file765, 2885, 747668390
file766, 2021, 869489508
file767, 6526, 1455587028
file768, 846, 728006826
file769, 2106, 629024454
file770, 2661, 644777264
file771, 1947, 841141666
file772, 443, 710785836
file773, 1159, 653587710
file774, 31679, 3345682375
file775, 4276, 1013086288
file776, 19871, 2387210868
file777, 203, 614460747
file778, 3988, 1105170353
file779, 36166, 6765153453
file780, 756, 744287269
file781, 858, 687647554
file782, 4913, 696738354
file783, 4875, 1274682573
file784, 5475, 1259682753
file785, 3307, 906406532
file786, 692, 667335669
file787, 233, 616304753
file788, 7684, 705537270
file789, 554, 610706917
file790, 264, 665149906
file791, 1320, 727516766
file792, 2813, 637661554
file793, 12258, 1860543484
file794, 13771, 2450568730
file795, 1440, 610498177
file796, 1652, 620265068
file797, 11544, 2910278395
file798, 5205, 1124216102
file799, 4234, 1192296868
file800, 1369, 616533213
file801, 275, 621103930
file802, 554, 679613497
file803, 765, 634495721
file804, 1456, 768440173
file805, 250, 594620269
file806, 1190, 741599473
file807, 4654, 1338199444
file808, 644, 682270707
file809, 224, 669612131
file810, 3137, 643642278
file811, 3322, 1159845592
file812, 6956, 694641057
file813, 152664, 14708678216
file814, 2410, 733966656
file815, 62713, 9789323388
file816, 905, 603121403
file817, 7035, 1188440991
file818, 1453, 839049232
file819, 1724, 710613486
file820, 879, 640304280
file821, 8526, 1313670876
file822, 4614, 725284131
file823, 639, 682266283
file824, 775, 639584523
file825, 1204, 727303830
file826, 1027, 745053938
file827, 415, 596396203
file828, 5367, 1086637820
file829, 1516, 838176242
file830, 577, 694569230
file831, 3612, 817048183
file832, 9025, 1746674767
file833, 3831, 888153168
file834, 9575, 1963613252
file835, 4838, 933450362
file836, 90, 614906701
file837, 402, 652462674
file838, 12831, 1809913419
file839, 2534, 856847010
file840, 1846, 704401931
file841, 1078, 697888297
file842, 63, 599928379
file843, 2303, 709796542
file844, 5013, 1040173066
file845, 4064, 985885294
file846, 2413, 627874350
file847, 3668, 952364476
file848, 3899, 639445232
file849, 2227, 680887925
file850, 690, 614982763
file851, 1078, 703990799
file852, 96, 601033795
file853, 1092, 765213335
file854, 606, 651592873
file855, 565, 598187751
file856, 2781, 633481019
file857, 2097, 624964765
file858, 11766, 1884827023
file859, 348, 628172399
file860, 623, 717861101
file861, 13986, 1561514894
file862, 9470, 1336409076
file863, 4110, 869741873
file864, 3429, 862909107
file865, 1087, 663960587
file866, 82518, 2183059446
file867, 518, 695769705
file868, 1566, 819052109
file869, 951, 752192230
file870, 1697, 744422373
file871, 2168, 1018500235
file872, 291, 689482810
file873, 2577, 910984206
file874, 4246, 938154612
file875, 9779, 1674154822
file876, 4667, 1353752684
file877, 2110, 741257136
file878, 25478, 3812806758
file879, 2078, 753033959
file880, 1264, 613822780
file881, 17161, 1354999293
file882, 119315, 9528334566
file883, 56, 569781975
file884, 3056, 1021911033
file885, 1731, 715074570
file886, 62189, 5557867439
file887, 375, 659743816
file888, 680, 669906090
file889, 8392, 1006238652
file890, 2246, 680691475
file891, 1133, 730212818
file892, 490, 602789732
file893, 64, 597467582
file894, 16660, 1658960310
file895, 1323, 801020493
file896, 4732, 911074296
file897, 731, 605863820
file898, 12403, 1799400458
file899, 662, 731713300
file900, 4047, 827944670
file901, 8479, 1457170981
file902, 6724, 688686413
file903, 3202, 697028546
file904, 3250, 899013028
file905, 1496, 699160902
file906, 1097, 798069740
file907, 2495, 819107060
file908, 2718, 806683080
file909, 4405, 1106820112
file910, 6313, 698355577
file911, 765, 634584668
file912, 2781, 633466585
file913, 5296, 815885905
file914, 42907, 3365467700
file915, 876, 681349524
file916, 519, 630714635
file917, 2685, 699409257
file918, 51255, 4143201025
file919, 6711, 1528655570
file920, 2700, 595182272
file921, 8379, 1487468340
file922, 4773, 699209746
file923, 860, 652393989
file924, 12669, 2492903012
file925, 1371, 656631154
file926, 2984, 987573240
file927, 137, 617408712
file928, 1000, 681770000
file929, 9720, 1362733174
file930, 512, 599759564
file931, 378, 671482988
file932, 10983, 1379710662
file933, 1979, 804107084
file934, 1289, 711786377
