file, text_segment_size, instructions
file37493, 1923, 886748548
file37494, 1411, 999512368
file37495, 2698, 1174575816
file37496, 3068, 925750835
file37497, 11266, 2637700872
file37498, 64603, 7606559506
file37499, 1970, 1023960511
file37500, 7439, 2027859609
file37501, 17079, 2255227180
file37502, 101816, 9828386536
file37503, 35579, 3936844921
file37504, 294, 702529346
file37505, 7038, 2081973916
file37506, 23, 674902600
file37507, 20495, 2406103555
file37508, 5432, 1532855578
file37509, 5822, 1787514833
file37510, 8671, 1666779260
file37511, 12186, 1743833548
file37512, 55698, 4488195005
file37513, 1223, 854710482
file37514, 47676, 5967025885
file37515, 1814, 1130376025
file37516, 12598, 1505291816
file37517, 50488, 5441445287
file37518, 1128, 835921484
file37519, 178392, 25546414491
file37520, 294280, 22751908616
file37521, 13764, 6582959545
file37522, 13987, 2264513251
file37523, 118, 693441271
file37524, 1227, 821417993
file37525, 3423, 1223223453
file37526, 3828, 1031791628
file37527, 3770, 1168715815
file37528, 18648, 1299529631
file37529, 30882, 4548446229
file37530, 42149, 6400043978
file37531, 107014, 10573977433
file37532, 5513, 1277770513
file37533, 7256, 1854209415
file37534, 2451, 1352683541
file37535, 65675, 9107828587
file37536, 9202, 1739032222
file37537, 33223, 3977159373
file37538, 3335, 1237177299
file37539, 17845, 2686811044
file37540, 16139, 2477335131
file37541, 1558, 5283944016
file37542, 23077, 3412650922
file37543, 1903, 909909160
file37544, 14938, 1811942515
file37545, 9802, 2150336113
file37546, 13810, 1989004230
file37547, 8017, 1658994744
file37548, 16325, 2416018796
file37549, 9051, 1338799587
file37550, 5102, 1207453006
file37551, 15829, 2523144404
file37552, 45180, 5483773765
file37553, 14116, 1939185500
file37554, 6303, 1479137702
file37555, 9275, 1439759088
file37556, 1761, 1042482450
file37557, 937, 809779898
file37558, 480, 818686497
file37559, 13974, 2182081440
file37560, 139, 742956240
file37561, 10048, 1628371483
file37562, 118845, 9072174416
file37563, 21017, 2694001518
file37564, 11891, 2420086214
file37565, 21954, 3109837185
file37566, 385, 812815061
file37567, 3509, 1076112004
file37568, 1395, 1094170484
file37569, 10491, 3134524526
file37570, 1639, 984970722
file37571, 2118, 5241707194
file37572, 40736, 4636772268
file37573, 2605, 1104934526
file37574, 16418, 3045791204
file37575, 2893, 1016074357
file37576, 170, 740914551
file37577, 25627, 2509493551
file37578, 12716, 2509497216
file37579, 383059, 32758772526
file37580, 13699, 2246981843
file37581, 3088, 1016373129
file37582, 12770, 2387611394
file37583, 4581, 1038610074
file37584, 53394, 7265901679
file37585, 115117, 12359944421
file37586, 8986, 2043597167
file37587, 5027, 1529916978
file37588, 20839, 3954840505
file37589, 9033, 1681273789
file37590, 32831, 4616800164
file37591, 4319, 1162820458
file37592, 5174, 1169395598
file37593, 21840, 4450837032
file37594, 5634, 1791397985
file37595, 73, 764584320
file37596, 16294, 2277240731
file37597, 83334, 5490686662
file37598, 1213482, 104828135857
file37599, 4290, 986420622
file37600, 3124, 1040744984
file37601, 8072, 1335148974
file37602, 4728, 1127816305
file37603, 12379, 2364743634
file37604, 7691, 1937077113
file37605, 4543, 1120233069
file37606, 24, 676874226
file37607, 45508, 4830362942
file37608, 244856, 21951936077
file37609, 170365, 30115447702
file37610, 3107, 881419451
file37611, 2369, 867237410
file37612, 12252, 1974447139
file37613, 33259, 8892977779
file37614, 246407, 20770100090
file37615, 4889, 1288146289
file37616, 9335, 2708078272
file37617, 1348, 859010866
file37618, 11593, 1851750402
file37619, 16259, 2186006429
file37620, 1463, 818358270
file37621, 395, 769704055
file37622, 6326, 1622172945
file37623, 3221, 1038048907
file37624, 18553, 2535991060
file37625, 7896, 1653456267
file37626, 2472, 1026686140
file37627, 5233, 1623409169
file37628, 342701, 31964476667
file37629, 3542, 5414951393
file37630, 3888, 1077119750
file37631, 7890, 1970137906
file37632, 12632, 2644648692
file37633, 53232, 6108840931
file37634, 47954, 5337818219
file37635, 822, 862200787
file37636, 6919, 1297729295
file37637, 122083, 11867759177
file37638, 26183, 3441989102
file37639, 13374, 3022536033
file37640, 5951, 1458159237
file37641, 2125, 843150619
file37642, 68438, 7012736972
file37643, 381, 1014186312
file37644, 5723, 1401377552
file37645, 4542, 1163842413
file37646, 896, 795395433
file37647, 1332, 720228944
file37648, 7126, 987602565
file37649, 100440, 12768090237
file37650, 15738, 2407190151
file37651, 31162, 3690297641
file37652, 17452, 1667297156
file37653, 8039, 1198958249
file37654, 1292, 837769874
file37655, 12868, 1989966638
file37656, 40155, 5256638884
file37657, 3312, 1081164568
file37658, 316371, 47721701920
file37659, 38646, 4669785949
file37660, 29143, 3067132692
file37661, 9338, 1918520224
file37662, 252093, 32228756637
file37663, 365157, 73302508260
file37664, 981, 813662166
file37665, 2608, 1157578103
file37666, 21970, 2886740808
file37667, 6093, 1339659880
file37668, 3058, 948637705
file37669, 956, 756193893
file37670, 27443, 3506284447
file37671, 3386, 980073653
file37672, 186, 680865797
file37673, 1669, 948889020
file37674, 22027, 3202140648
file37675, 72834, 8202340403
file37676, 345, 819310553
file37677, 2406, 1054657395
file37678, 29474, 4572928566
file37679, 14908, 2423458247
file37680, 8648, 1368266784
file37681, 10319, 1721699263
file37682, 12771, 1889912354
file37683, 22022, 2970235026
file37684, 5044, 1217075402
file37685, 25066, 2843642983
file37686, 103059, 13577824917
file37687, 62369, 9491199584
file37688, 15599, 2838909100
file37689, 9709, 1812628803
file37690, 108250, 11682757566
file37691, 9759, 1604062313
file37692, 4486, 1542811919
file37693, 14808, 1985843138
file37694, 41889, 9270992340
file37695, 448, 859785590
file37696, 3027, 948507581
file37697, 2134, 1061439973
file37698, 36176, 3094384492
file37699, 62107, 6294860524
file37700, 596, 811012075
file37701, 85757, 3971026026
file37702, 237813, 34867152311
file37703, 224327, 27759061777
file37704, 653, 827064128
file37705, 5122, 1259032346
file37706, 6262, 1503259855
file37707, 12676, 6439483714
file37708, 5166, 1329858816
file37709, 6769, 1623669057
file37710, 4936, 1362376041
file37711, 156691, 1173155470
file37712, 369, 784749181
file37713, 150519, 13725612843
file37714, 14552, 2967876575
file37715, 718, 817712721
file37716, 10274, 1963623694
file37717, 9909, 1655348518
file37718, 269506, 49485660970
file37719, 42639, 3901336809
file37720, 2282, 1117563824
file37721, 1627, 875979877
file37722, 5174, 1213316438
file37723, 1443, 962774714
file37724, 138054, 19503073047
file37725, 3663, 1228090425
file37726, 113636, 11709000125
file37727, 1225, 875149294
file37728, 34265, 7171672743
file37729, 10837, 1627976665
file37730, 8643, 1510728487
file37731, 2338, 958346102
file37732, 11181, 1242311554
file37733, 302183, 28540029479
file37734, 136157, 19043541166
file37735, 6796, 1894085017
file37736, 58181, 9066216702
file37737, 60584, 8320760299
file37738, 48272, 12006667758
file37739, 42837, 6145806523
file37740, 2956, 1185165285
file37741, 11182, 1780504523
file37742, 698, 687241717
file37743, 24932, 3880784439
file37744, 70124, 5730347378
file37745, 15665, 2732006836
file37746, 10057, 1675228062
file37747, 104, 722857305
file37748, 3915, 1042705147
file37749, 11110, 1274017191
file37750, 2027112, 123687607916
file37751, 2277, 852114810
file37752, 78179, 18008407369
file37753, 7171, 2546527112
file37754, 49672, 8554454911
file37755, 2776, 1215326846
file37756, 7401, 1439701548
file37757, 20525, 2415134692
file37758, 2732, 1137714711
file37759, 2449, 988009874
file37760, 1299, 857680836
file37761, 35635, 5698140022
file37762, 14485, 2877812947
file37763, 129606, 35722922376
file37764, 76033, 12384913106
file37765, 19092, 3092875562
file37766, 22707, 4021964896
file37767, 3678, 953731895
file37768, 25200, 3562457079
file37769, 1157, 830711307
file37770, 50213, 5466934256
file37771, 65427, 5360388350
file37772, 788, 828244148
file37773, 54738, 6456170361
file37774, 266525, 25710980782
file37775, 21567, 1830881663
file37776, 3998, 1110196937
file37777, 245798, 19576201666
file37778, 349244, 30080122459
file37779, 3851, 1372096089
file37780, 134207, 15533611922
file37781, 61336, 7461766780
file37782, 920, 845412882
file37783, 24025, 3225872753
file37784, 14928, 3140951702
file37785, 1007, 867170344
file37786, 26712, 3576607980
file37787, 11461, 2133012868
file37788, 2927, 1195348390
file37789, 339610, 30015939652
file37790, 22008, 4075205136
file37791, 38612, 3913794615
file37792, 26213, 4482825401
file37793, 17312, 2035358689
file37794, 501, 757288341
file37795, 12057, 2636370818
file37796, 5739, 1614223934
file37797, 267, 712829947
file37798, 3730, 1301909946
file37799, 22175, 4162313021
file37800, 24950, 3703328355
file37801, 14077, 1921472750
file37802, 47005, 6869079924
file37803, 439, 725997481
file37804, 3854, 1037538943
file37805, 8279, 2180244770
file37806, 86760, 8166780873
file37807, 2731, 1234903164
file37808, 14589, 4428420844
file37809, 13651, 2067362462
file37810, 870, 854070560
file37811, 481, 726216278
file37812, 3044, 1080890787
file37813, 20309, 4317867661
file37814, 13436, 1844989189
file37815, 674, 873459169
file37816, 902, 827995630
file37817, 6040, 2437027412
file37818, 576, 795922576
file37819, 4077, 1575806305
file37820, 2113, 975325855
file37821, 2306, 1053385324
file37822, 8407, 1894560554
file37823, 8078, 1856962651
file37824, 1274, 896091711
file37825, 5172, 1525520033
file37826, 14146, 1896087202
file37827, 8163, 1389252590
file37828, 281, 781182073
file37829, 117, 746814761
file37830, 46392, 7431443742
file37831, 289, 792434411
file37832, 7835, 6166666640
file37833, 3444, 1187170098
file37834, 1369, 889734445
file37835, 144369, 12657500420
file37836, 52378, 7311643263
file37837, 70842, 11350303979
file37838, 55617, 7451134781
file37839, 3091, 1165660306
file37840, 278, 834281121
file37841, 8910, 2036645622
file37842, 29613, 4641478422
file37843, 7115, 1599962085
file37844, 1168, 900340413
file37845, 1958, 954134670
file37846, 3429, 1158041741
file37847, 34881, 3150586191
file37848, 2009, 1112601143
file37849, 2859, 1097131970
file37850, 6994, 1224159625
file37851, 882, 912953838
file37852, 1967, 886455430
file37853, 511, 739502270
file37854, 2132, 1003460883
file37855, 22170, 7941643878
file37856, 19207, 2358804299
file37857, 5422, 1539200022
file37858, 4654, 1281366771
file37859, 115102, 12253627329
file37860, 186021, 18184243050
file37861, 8617, 1772791405
file37862, 9201, 2134724262
file37863, 6736, 2010412524
file37864, 1656, 979212096
file37865, 23849, 4487293806
file37866, 5626, 1233673314
file37867, 3019, 824984385
file37868, 6341, 1968849425
file37869, 3505, 1320083780
file37870, 6505, 1817153151
file37871, 5856, 5692788427
file37872, 7680, 1787501811
file37873, 5482, 1183007382
file37874, 1336, 1029046329
file37875, 534605, 47439498089
file37876, 983, 826559439
file37877, 54743, 11911048973
file37878, 167614, 27444387011
file37879, 11579, 2050055192
file37880, 8472, 1956030512
file37881, 436, 760413195
file37882, 18145, 2214532704
file37883, 1406, 1150347774
file37884, 9172, 1031883291
file37885, 890, 790331104
file37886, 1034, 785902386
file37887, 39280, 3621847673
file37888, 24401, 7731160807
file37889, 499396, 10230888758
file37890, 3568, 1061637872
file37891, 4253, 1067607783
file37892, 13661, 3066303353
file37893, 106090, 25818560239
file37894, 4698, 1258426723
file37895, 1541, 812009125
file37896, 1430, 756216248
file37897, 49885, 5760099366
file37898, 3130, 1188692753
file37899, 845, 869492705
file37900, 64649, 6957188923
file37901, 8537, 1706863418
file37902, 193264, 18107905686
file37903, 12769, 1785966089
file37904, 7710, 1912862625
file37905, 59175, 7556235269
file37906, 13333, 1634393077
file37907, 982, 790791190
file37908, 47694, 7070723454
file37909, 222968, 19781247889
file37910, 26995, 3942755245
file37911, 15716, 2262469131
file37912, 54436, 6291860590
file37913, 1919, 911394852
file37914, 34623, 5973795653
file37915, 18591, 2996399996
file37916, 19671, 2730684875
file37917, 15191, 2470418272
file37918, 9618, 2218458759
file37919, 51075, 3493431569
file37920, 5344, 1185696877
file37921, 10924, 2024248892
file37922, 139302, 86341202316
file37923, 1391, 868529684
file37924, 4004, 635564948
file37925, 26997, 3584580380
file37926, 4480, 1208956713
file37927, 29246, 2686424129
file37928, 110, 728487502
file37929, 5448, 1523162386
file37930, 2251, 869208552
file37931, 9906, 3848279563
file37932, 13557, 2062131253
file37933, 2403, 1149527003
file37934, 2077, 1016726128
file37935, 7784, 1373003814
file37936, 27585, 3633166542
file37937, 1178, 820520629
file37938, 7693, 1642451990
file37939, 19643, 4668287820
file37940, 1322, 874275633
file37941, 29945, 3577503862
file37942, 2673, 1140894914
file37943, 11979, 2139393556
file37944, 9044, 1444552213
file37945, 10642, 1131100339
file37946, 45523, 4629814212
file37947, 11341, 2924013605
file37948, 180551, 13803042435
file37949, 6405, 1557441815
file37950, 5795, 1654506669
file37951, 13663, 6319319249
file37952, 2372, 848254909
file37953, 17708, 2529066413
file37954, 107004, 10252806004
file37955, 14639, 2130517990
file37956, 7350, 1273903577
file37957, 66433, 9697926327
file37958, 5812, 1698277957
file37959, 13543, 2165633993
file37960, 5887, 1761063388
file37961, 66116, 2980153951
file37962, 9985, 1531154382
file37963, 136705, 19319587131
file37964, 3638, 1143357094
file37965, 1137, 853529431
file37966, 22540, 2214634238
file37967, 4424, 1139937995
file37968, 18444, 3161204486
file37969, 3727, 1482413609
file37970, 5177, 1051080244
file37971, 11168, 2169577165
file37972, 8308, 1373436110
file37973, 1091, 991839207
file37974, 1405, 1009958753
file37975, 57284, 6044330918
file37976, 68229, 9505804444
file37977, 55719, 5775949710
file37978, 141512, 25469503738
file37979, 3224, 1418611115
file37980, 108069, 12839725567
file37981, 7090, 1549814679
file37982, 190824, 14069957253
file37983, 39180, 5243197895
file37984, 14851, 2492131001
file37985, 21311, 5071212470
file37986, 50072, 4493303569
file37987, 9338, 1974854096
file37988, 63714, 8746816995
file37989, 8892, 1505541570
file37990, 44794, 4810998497
file37991, 5250, 1481923311
file37992, 32005, 3835367538
file37993, 486, 832047076
file37994, 57138, 5513945138
file37995, 17322, 4385889449
file37996, 6956, 1593917048
file37997, 4699, 1193970516
file37998, 40541, 4200310672
file37999, 4483, 1253497667
file38000, 28221, 3748764509
file38001, 2449, 1121611242
file38002, 1437, 946766014
file38003, 5590, 1450355694
file38004, 9985, 2141051649
file38005, 9300, 1683840280
file38006, 73049, 13538683638
file38007, 10860, 2285498769
file38008, 21357, 4106695121
file38009, 243344, 34465371139
file38010, 4141, 1113923626
file38011, 43854, 5347267270
file38012, 7689, 1935109770
file38013, 26514, 6209403658
file38014, 222414, 22427685343
file38015, 43457, 2258575089
file38016, 4058, 1349617071
file38017, 35721, 4686259880
file38018, 3181, 869545266
file38019, 42523, 11161833944
file38020, 10699, 2075573332
file38021, 38539, 4172171105
file38022, 5899, 1390906259
file38023, 1306, 822100963
file38024, 229, 709501994
file38025, 22255, 3832947369
file38026, 1801, 839772529
file38027, 83695, 8865549883
file38028, 32465, 1137687033
file38029, 48651, 6940665234
file38030, 6149, 1343507168
file38031, 486, 747502637
file38032, 50240, 7137612931
file38033, 37745, 5987668519
file38034, 512993, 58396284655
file38035, 7522, 1557434834
file38036, 4692, 1051702070
file38037, 19111, 2861767285
file38038, 28105, 3020287666
file38039, 3633, 1078966488
file38040, 82704, 7970380743
file38041, 779, 804250819
file38042, 564, 743245109
file38043, 5295, 1471283870
file38044, 7245, 1168798219
file38045, 4130, 1569993905
file38046, 8996, 2049113617
file38047, 25901, 2153223956
file38048, 165700, 18584567082
file38049, 2799, 1264436436
file38050, 39772, 4442851743
file38051, 11752, 1741177163
file38052, 31874, 3815596421
file38053, 2763, 1226679489
file38054, 695, 850488666
file38055, 13004, 2048412172
file38056, 8704, 1358996690
file38057, 1691, 832040055
file38058, 8795, 1686224837
file38059, 12591, 1880984749
file38060, 11075, 1235665959
file38061, 36292, 3781822539
file38062, 2920, 848866976
file38063, 8670, 1410357517
file38064, 2307, 2092052103
file38065, 45670, 4640387028
file38066, 72066, 9727806815
file38067, 16057, 1898220126
file38068, 14997, 2552844669
file38069, 4080, 1269020509
file38070, 120877, 15067125468
file38071, 120, 744173700
file38072, 5483, 1367081411
file38073, 13063, 2229001223
file38074, 235594, 20275337937
file38075, 11582, 3392903846
file38076, 6617, 1295786248
file38077, 1620, 1147851893
file38078, 16195, 1477901935
file38079, 15312, 2334542873
file38080, 5506, 1282438647
file38081, 172287, 21392395707
file38082, 136678, 16422736547
file38083, 178, 716253300
file38084, 2759, 1000990800
file38085, 7559, 1486129326
file38086, 1179, 764941271
file38087, 1399197, 35600383819
file38088, 7084, 1354353493
file38089, 816, 802356944
file38090, 7768, 935755934
file38091, 10029, 1717093059
file38092, 1753, 862875692
file38093, 16316, 2400210853
file38094, 2240, 1236188195
file38095, 2329, 951895254
file38096, 39522, 7382271675
file38097, 12942, 2398958087
file38098, 29580, 3745933237
file38099, 49707, 4800235213
file38100, 194, 751828722
file38101, 35810, 7241274328
file38102, 979, 829503658
file38103, 95, 2437750526
file38104, 13739, 2552871483
file38105, 25454, 4058344322
file38106, 6865, 1504637859
file38107, 10002, 2099974561
file38108, 8195, 1854744367
file38109, 5416, 1192892986
file38110, 6159, 1553022581
file38111, 7045, 1443901481
file38112, 8181, 1474345758
file38113, 37684, 4321120398
file38114, 12895, 2505257960
file38115, 603, 821127623
file38116, 1329246, 118233586014
file38117, 36316, 7130993866
file38118, 120660, 13251723072
file38119, 1316, 845210141
file38120, 6603, 1634680029
file38121, 3449, 1351074221
file38122, 25473, 2863282175
file38123, 4635, 1662548264
file38124, 5444, 1368809373
file38125, 6524, 2469141474
file38126, 7161, 6383931726
file38127, 53436, 5209371035
file38128, 1518, 848014825
file38129, 5606, 2970292896
file38130, 9790, 2258775688
file38131, 924, 870309527
file38132, 625, 812785293
file38133, 11826, 1990810731
file38134, 21133, 1803614583
file38135, 10152, 1672278290
file38136, 16377, 2009464615
file38137, 1053, 895938963
file38138, 173646, 18746429764
file38139, 265125, 26450224013
file38140, 22628, 2800844247
file38141, 35218, 3777321146
file38142, 3202, 1214791522
file38143, 205322, 16942765566
file38144, 12462, 6407185798
file38145, 12308, 2583403593
file38146, 87991, 9789911476
file38147, 23, 743017079
file38148, 12574, 2148978504
file38149, 3461, 1414992939
file38150, 24776, 3267396121
file38151, 72565, 8699550049
file38152, 79, 772919027
file38153, 6162, 1628346326
file38154, 1078, 849253517
file38155, 1467, 996454335
file38156, 1765, 985602312
file38157, 604085, 46588119103
file38158, 42516, 5164277685
file38159, 165109, 30996548705
file38160, 7967, 1259576603
file38161, 276894, 34844492160
file38162, 258, 723503623
file38163, 74252, 9586315755
file38164, 267138, 43231703010
file38165, 51736, 6181260042
file38166, 1671, 776855250
file38167, 1785, 913613089
file38168, 16269, 3042997293
file38169, 14304, 2083046159
file38170, 10330, 2623304276
file38171, 25827, 3805794501
file38172, 44197, 7150600572
file38173, 9523, 1571914952
file38174, 139, 719443746
file38175, 81304, 10657477101
file38176, 134778, 2380716817
file38177, 7082, 1448264513
file38178, 3437, 1041234849
file38179, 4409, 1194405937
file38180, 472, 790321783
file38181, 470865, 63543422989
file38182, 1852, 774464006
file38183, 28840, 3489159140
file38184, 3657, 1092540653
file38185, 10718, 2166678506
file38186, 418569, 164744077086
file38187, 30615, 2413196570
file38188, 13150, 1604120373
file38189, 11748, 2228448791
file38190, 114876, 14309766643
file38191, 1824, 846816369
file38192, 217159, 22702353706
file38193, 7284, 1903235944
file38194, 6786, 1463001779
file38195, 193, 718327190
file38196, 2249, 900097918
file38197, 15740, 2087730624
file38198, 23563, 3007070984
file38199, 16087, 6998415805
file38200, 68458, 8551255409
file38201, 14853, 2591127461
file38202, 288856, 36109094732
file38203, 24143, 3758363940
file38204, 1172, 840902686
file38205, 5289, 1420578949
file38206, 7841, 1794465552
file38207, 2434, 949437960
file38208, 2422, 1083949286
file38209, 1110, 770662383
file38210, 32000, 4325583942
file38211, 33489, 3091846794
file38212, 77571, 5484117504
file38213, 24017, 3989676185
file38214, 17191, 3459105114
file38215, 57566, 8065174281
file38216, 4776, 1046222708
file38217, 35128, 4533054526
file38218, 1440, 965334921
file38219, 31529, 3474805252
file38220, 8303, 1453230860
file38221, 13106, 2136266337
file38222, 77632, 13886366409
file38223, 36181, 5058467670
file38224, 28760, 2532069766
file38225, 6723, 1358153726
file38226, 3978, 1006925884
file38227, 25786, 4959280591
file38228, 6718, 1183552144
file38229, 12546, 1537867650
file38230, 414118, 50306113679
file38231, 9812, 1418819848
file38232, 1863, 1025246608
file38233, 11248, 1729612079
file38234, 554, 814264122
file38235, 3023, 985946888
file38236, 18392, 2066012900
file38237, 3270, 929881015
file38238, 19589, 2718524776
file38239, 64754, 7703133872
file38240, 641434, 58789547547
file38241, 3566, 1145497459
file38242, 6153, 1632563217
file38243, 474, 786023151
file38244, 311123, 27146707057
file38245, 237742, 27483125215
file38246, 355, 795377915
file38247, 22512, 3117404623
file38248, 49, 748884398
file38249, 3858, 1219395318
file38250, 5486, 1790654508
file38251, 2515, 1154299510
file38252, 26168, 3281409879
file38253, 236489, 22192218694
file38254, 11245, 1869706018
file38255, 6277, 2076199381
file38256, 2864, 1061957939
file38257, 2379, 917175747
file38258, 1630, 960922134
file38259, 3805, 1086400809
file38260, 23354, 3493185329
file38261, 555, 826979765
file38262, 1213, 926148812
file38263, 665, 770003198
file38264, 5804, 1552430485
file38265, 12243, 1996780650
file38266, 11723, 2597349687
file38267, 4144, 998916424
file38268, 6893, 1792593309
file38269, 42113, 5607984752
file38270, 11487, 2050166193
file38271, 18420, 3366507276
file38272, 17552, 7407176790
file38273, 34868, 4519345185
file38274, 8659, 1965180897
file38275, 2337, 940894604
file38276, 11181, 2016490945
file38277, 22236, 2393584482
file38278, 7669, 955835077
file38279, 18732, 4136712030
file38280, 34831, 3399531949
file38281, 15420, 3018281619
file38282, 1059, 769412951
file38283, 29522, 2729318470
file38284, 8755, 758087187
file38285, 7322, 1598882025
file38286, 2828, 1024887960
file38287, 6813, 1756389834
file38288, 31148, 3888804483
file38289, 7372, 1584082925
file38290, 81810, 8121649538
file38291, 59685, 6248597635
file38292, 3961, 1114764111
file38293, 3019, 1105959870
file38294, 8870, 2090585363
file38295, 113961, 13550827660
file38296, 13287, 2474197724
file38297, 15683, 2223187084
file38298, 3450, 1130177294
file38299, 208908, 20735764372
file38300, 270223, 26363222358
file38301, 30770, 5488209709
file38302, 2512, 921026030
file38303, 10679, 2105253650
file38304, 3614, 1394062935
file38305, 1948, 971870960
file38306, 2681, 977615975
file38307, 24290, 4401991942
file38308, 2399, 883502927
file38309, 16273, 2710161184
file38310, 4354, 1103188241
file38311, 14161, 6879888885
file38312, 49360, 6141374765
file38313, 4073, 1368341712
file38314, 16280, 2155097190
file38315, 1858, 767029475
file38316, 11552, 1625099046
file38317, 2967, 964236123
file38318, 342021, 31951608440
file38319, 7383, 1219926442
file38320, 4276, 1192965506
file38321, 12845, 1585822325
file38322, 103, 677886288
file38323, 10112, 1658823694
file38324, 6725, 1407449911
file38325, 10027, 6218779655
file38326, 167215, 26072646287
file38327, 3857, 1166004299
file38328, 8648, 2003193692
file38329, 14821, 1234576989
file38330, 57633, 8528723124
file38331, 1578, 870440865
file38332, 14511, 2143534542
file38333, 4409, 1168513691
file38334, 51882, 10731251930
file38335, 94935, 9341206105
file38336, 1153, 886834757
file38337, 744, 632970862
file38338, 6, 661684676
file38339, 318392, 27510889577
file38340, 152630, 16198841579
file38341, 3141, 909561097
file38342, 1142791, 149821817704
file38343, 78025, 7804513125
file38344, 59, 667946102
file38345, 11510, 2982032669
file38346, 3041, 1048059114
file38347, 10901, 2578028589
file38348, 1338, 832187473
file38349, 13269, 3213977325
file38350, 2553, 858651680
file38351, 3873, 1215707920
file38352, 29907, 4603228532
file38353, 15577, 2197651454
file38354, 2425, 1197804717
file38355, 27412, 3760252717
file38356, 13098, 1738807454
file38357, 3920, 908912200
file38358, 1789, 944423525
file38359, 9526, 1369486102
file38360, 34386, 5409766680
file38361, 10444, 1623536592
file38362, 1130, 877423497
file38363, 2766, 1282211482
file38364, 741, 908865595
file38365, 9170, 1546529052
file38366, 12262, 1539082212
file38367, 20828, 1807486680
file38368, 9873, 2109246194
file38369, 1989, 894538606
file38370, 11094, 2061567936
file38371, 7499, 1863876084
file38372, 67865, 4231227999
file38373, 87130, 9447665192
file38374, 385601, 39408266180
file38375, 2596, 1116770664
file38376, 1607, 1016136670
file38377, 4087, 1345172762
file38378, 5616, 1130199780
file38379, 30876, 5054952605
file38380, 2256, 1095708065
file38381, 26051, 1773214706
file38382, 353880, 36932174767
file38383, 72420, 16670408458
file38384, 11866, 2306762878
file38385, 205370, 28773300469
file38386, 91213, 5817869680
file38387, 155660, 21291104858
file38388, 66592, 8734260349
file38389, 35326, 4117279616
file38390, 26731, 2104935247
file38391, 14900, 1661892848
file38392, 6177, 1507375420
file38393, 352, 891432338
file38394, 9171, 2125285713
file38395, 7733, 2462836133
file38396, 7251, 1538802007
file38397, 17987, 1763718670
file38398, 4285, 1506947403
file38399, 1065, 939335267
file38400, 2876, 1321359272
file38401, 39152, 6514895728
file38402, 13184, 2889701946
file38403, 55135, 6071919139
file38404, 6575, 1396250542
file38405, 5282, 1199588609
file38406, 1419, 805931072
file38407, 22301, 4228045776
file38408, 237106, 36381475904
file38409, 3585, 1152380438
file38410, 59392, 9284193857
file38411, 17230, 3598423203
file38412, 8883, 2221192891
file38413, 1771, 907320502
file38414, 1563, 1054662956
file38415, 647, 757385840
file38416, 2989, 1070505693
file38417, 389372, 44737171171
file38418, 468, 805577145
file38419, 844, 801534827
file38420, 5037, 5615829516
file38421, 1273, 974256594
file38422, 24711, 3534229434
file38423, 15815, 3092432765
file38424, 2286, 890541361
file38425, 35520, 4702243044
file38426, 42109, 4122035947
file38427, 1168, 998386236
file38428, 3529, 1063633036
file38429, 89510, 9222207024
file38430, 59669, 6219663291
file38431, 241567, 103410164075
file38432, 2055, 1103898436
file38433, 784, 797271892
file38434, 9044, 1648356334
file38435, 45634, 6681134640
file38436, 42017, 5002960228
file38437, 14020, 2264913245
file38438, 3878, 1242096372
file38439, 2015, 931561115
file38440, 10873, 2172335948
file38441, 7852, 1241481895
file38442, 2881, 1229786518
file38443, 4993, 1349722481
file38444, 15935, 2885733673
file38445, 21510, 2835575990
file38446, 6747, 1567776766
file38447, 32058, 5601113781
file38448, 1495, 914204840
file38449, 10517, 1672944923
file38450, 28959, 2519002441
file38451, 1104, 789848838
file38452, 22325, 4463554315
file38453, 11138, 2408643757
file38454, 4448, 1190081716
file38455, 4280, 1127731503
file38456, 13945, 1983363544
file38457, 4508, 1275646820
file38458, 1904, 1084337429
file38459, 6305, 1318299632
file38460, 3457, 1423442769
file38461, 53816, 6647183402
file38462, 3704, 1073967319
file38463, 21520, 2561192146
file38464, 13937, 2030445713
file38465, 10010, 1856294397
file38466, 9484, 1967263318
file38467, 5676, 1703559176
file38468, 51392, 6414668282
file38469, 606, 732808627
file38470, 9616, 1932812522
file38471, 246980, 31884853794
file38472, 339272, 48397407096
file38473, 38549, 6441831441
file38474, 17070, 2967552870
file38475, 3172, 985675540
file38476, 2404, 946905246
file38477, 1333, 851371939
file38478, 59732, 5722851788
file38479, 262260, 12930655070
file38480, 29700, 2670810019
file38481, 90301, 10117851098
file38482, 22138, 2720343338
file38483, 82291, 12265475396
file38484, 42218, 5767702077
file38485, 6582, 1297848111
file38486, 2271, 868539159
file38487, 1667, 960633844
file38488, 5975, 1616676927
file38489, 161306, 29211047001
file38490, 15806, 1810774825
file38491, 159070, 16320080924
file38492, 7094, 1322924477
file38493, 58255, 7444061145
file38494, 345570, 725136871
file38495, 27076, 4543835487
file38496, 50076, 10973185908
file38497, 2876, 867559278
file38498, 90365, 14862318455
file38499, 249, 683241132
file38500, 4651, 1030686480
file38501, 838, 738171172
file38502, 1049, 861356749
file38503, 34200, 5226826074
file38504, 61798, 6103929664
file38505, 31983, 4331662200
file38506, 19103, 2721912144
file38507, 148131, 18514300050
file38508, 91046, 16820990310
file38509, 1049, 746844431
file38510, 28797, 8219208406
file38511, 54, 678998914
