file, text_segment_size, instructions
file359813, 1173, 755143483
file359814, 8145, 1261128925
file359815, 886, 762418000
file359816, 1832, 839225535
file359817, 34406, 2973581390
file359818, 84824, 6235782661
file359819, 1111, 832075000
file359820, 996, 752878881
file359821, 14644, 1658350016
file359822, 2967, 905418393
file359823, 2801, 899031393
file359824, 3272, 914421410
file359825, 18348, 1876479047
file359826, 738, 1031087908
file359827, 19919, 2246519555
file359828, 24068, 2417928250
file359829, 20986, 2290156966
file359830, 61181, 4849972543
file359831, 27010, 2693401768
file359832, 15211, 1952621093
file359833, 8465, 1542585040
file359834, 2489, 1134648924
file359835, 24522, 2675163610
file359836, 3733, 1169433921
file359837, 3065, 1158292397
file359838, 8680, 1500101513
file359839, 19247, 2179280502
file359840, 5575, 1368598148
file359841, 16913, 2065448866
file359842, 13735, 1874166961
file359843, 2620, 1112142894
file359844, 2959, 1159006901
file359845, 122, 936483399
file359846, 56355, 4652632294
file359847, 839, 1015847259
file359848, 6174, 1304641778
file359849, 16656, 2049045375
file359850, 21425, 2325521590
file359851, 26881, 2692101208
file359852, 16396, 2034928933
file359853, 1020, 1036372783
file359854, 365, 968987557
file359855, 752, 998569696
file359856, 23510, 2538220470
file359857, 13023, 1835969511
file359858, 17417, 2088150378
file359859, 879, 1013087535
file359860, 35588, 3249578881
file359861, 2853, 1137428390
file359862, 2248, 1094951787
file359863, 21616, 2307448280
file359864, 15317, 1944739308
file359865, 6390, 1388880036
file359866, 15670, 2042909439
file359867, 32601, 3010016915
file359868, 76105, 5617527524
file359869, 16985, 1975424765
file359870, 21564, 2312429046
file359871, 5497, 1330780740
file359872, 33740, 3124258895
file359873, 290, 939340110
file359874, 10178, 1817757472
file359875, 456, 971036687
file359876, 23463, 2566292608
file359877, 2115, 1101069997
file359878, 576, 985478191
file359879, 8886, 1570338745
file359880, 2527, 1104294834
file359881, 28184, 2759167953
file359882, 12370, 1810293866
file359883, 2895, 1141082966
file359884, 5229, 1322422138
file359885, 15319, 1938375694
file359886, 69418, 5497630496
file359887, 10426, 1571249440
file359888, 15463, 1921450555
file359889, 30998, 3187640883
file359890, 9942, 1420096254
file359891, 19191, 1943831329
file359892, 8940, 1297052305
file359893, 6508, 1162895294
file359894, 16196, 1812909719
file359895, 19307, 1925776841
file359896, 7222, 1187725040
file359897, 11825, 1534993000
file359898, 24943, 2341483922
file359899, 3164, 910236403
file359900, 1842, 853185285
file359901, 15947, 1769310208
file359902, 18355, 1569231130
file359903, 14178, 1678449707
file359904, 62841, 4595790147
file359905, 21714, 1995677332
file359906, 21849, 2114909305
file359907, 24748, 2303471502
file359908, 98358, 7050624027
file359909, 2603, 884542260
file359910, 22534, 2136398716
file359911, 2066, 924420672
file359912, 9166, 1320789994
file359913, 14793, 1624749348
file359914, 12094, 1586255007
file359915, 1883, 796185644
file359916, 19331, 1971887752
file359917, 1636, 831954395
file359918, 121621, 11148137382
file359919, 15946, 1779705667
file359920, 2300, 844563128
file359921, 11001, 1944107332
file359922, 29385, 2562671087
file359923, 18541, 1850639919
file359924, 10630, 1447454504
file359925, 9144, 1347956975
file359926, 1295, 779001852
file359927, 10185, 1440334659
file359928, 15754, 1819995787
file359929, 19570, 2048523031
file359930, 29705, 2532154253
file359931, 9417, 1349245583
file359932, 18745, 1925610115
file359933, 7715, 1241896119
file359934, 21454, 2087390075
file359935, 19587, 1957225629
file359936, 1820, 839292890
file359937, 16900, 1811468943
file359938, 20252, 2011819545
file359939, 1917, 835400179
file359940, 727, 765252379
file359941, 47163, 3592557494
file359942, 17699, 1870424210
file359943, 4205, 989719398
file359944, 10423, 1433758251
file359945, 1090, 749836336
file359946, 10403, 1433286839
file359947, 4838, 1036962947
file359948, 72, 691132812
file359949, 31672, 2721836450
file359950, 23403, 2212080847
file359951, 12218, 1720383816
file359952, 1598027, 217311077355
file359953, 37026, 3163756134
file359954, 17994, 2138671060
file359955, 17767, 1821681384
file359956, 31293, 2939602792
file359957, 16926, 2100468341
file359958, 42395, 3482262744
file359959, 3089, 1166120386
file359960, 6486, 1433416108
file359961, 16812, 2078438528
file359962, 5871, 1350448573
file359963, 10524, 1679234429
file359964, 12274, 1758833305
file359965, 3380, 1179856712
file359966, 18149, 2149346499
file359967, 1058, 1008571397
file359968, 48060, 4177230835
file359969, 16488, 2029779822
file359970, 37990, 3407573642
file359971, 3817, 1215535813
file359972, 1166, 1003598617
file359973, 4748, 1315468819
file359974, 21454, 2360310507
file359975, 21517, 2300503594
file359976, 57374, 3744549253
file359977, 32962, 3050335518
file359978, 18545, 2155393910
file359979, 1417, 1050872322
file359980, 4353, 1275375953
file359981, 19810, 2201368119
file359982, 13211, 1847631831
file359983, 3170, 1155439633
file359984, 5792, 1343827535
file359985, 106582, 8076122693
file359986, 16587, 2036335348
file359987, 5094, 1282931236
file359988, 16664, 2053723802
file359989, 20574, 2292256175
file359990, 16392, 2029800806
file359991, 863, 982916249
file359992, 9835, 1651308983
file359993, 115294, 8720237121
file359994, 2527, 1170849903
file359995, 3372, 1187063844
file359996, 9710, 1552868048
file359997, 4211, 1229789296
file359998, 54669, 4238156644
file359999, 1272, 1042558851
file360000, 27420, 2715984770
file360001, 10514, 1706956182
file360002, 5449, 1390324156
file360003, 1053, 1039796990
file360004, 12461, 1680634695
file360005, 11658, 1700702895
file360006, 6229, 1404280299
file360007, 14305, 2121334068
file360008, 250, 946314649
file360009, 23443, 2436200965
file360010, 20007, 2243264097
file360011, 181739, 13022237244
file360012, 10046, 1628873664
file360013, 16825, 1933134145
file360014, 10386, 1530081001
file360015, 85, 701714404
file360016, 24084, 2226640797
file360017, 15445, 1738369983
file360018, 16920, 1822833615
file360019, 340267, 23349101505
file360020, 1002, 752015422
file360021, 1029, 757106820
file360022, 4000, 996815396
file360023, 11794, 1561812027
file360024, 16373, 1785418298
file360025, 5856, 1117060431
file360026, 90386, 9852579573
file360027, 709, 762572749
file360028, 3378, 913874426
file360029, 2835, 915954235
file360030, 7781, 1255787406
file360031, 26538, 2550928747
file360032, 6742, 1147820429
file360033, 243, 704731810
file360034, 14606, 1691529068
file360035, 12792, 1585128487
file360036, 17448, 1839686005
file360037, 10058, 1432222683
file360038, 7785, 1210184056
file360039, 3369, 955730583
file360040, 37611, 3067399579
file360041, 4493, 1014997297
file360042, 17766, 1859773367
file360043, 928, 762238232
file360044, 1598, 813675872
file360045, 740, 735973822
file360046, 14821, 1748129009
file360047, 14388, 1714901951
file360048, 7299, 1208267851
file360049, 2897, 905242824
file360050, 38217, 3084812104
file360051, 3834, 959394535
file360052, 424, 717114350
file360053, 2111, 864462217
file360054, 2130, 860951137
file360055, 2334, 919485364
file360056, 15447, 1735771099
file360057, 19343, 2000558826
file360058, 18486, 1934631588
file360059, 20158, 2024394827
file360060, 25007, 2362957092
file360061, 12912, 1552151648
file360062, 8327, 1314324645
file360063, 26689, 2440869786
file360064, 2537, 873179782
file360065, 16726, 1815342719
file360066, 4139, 966000935
file360067, 717, 744672281
file360068, 39059, 3371153304
file360069, 9598, 1388217005
file360070, 15325, 1714865114
file360071, 3299, 958532314
file360072, 3825, 934179434
file360073, 524843, 34297185700
file360074, 214023, 14956352412
file360075, 3118, 908142751
file360076, 9977, 1598987593
file360077, 17079, 2124476156
file360078, 4511, 1229959640
file360079, 24865, 2506498453
file360080, 9141, 1523566384
file360081, 6220, 1407319507
file360082, 3563, 1148956491
file360083, 2387, 1126022547
file360084, 110, 942731095
file360085, 14202, 1873389672
file360086, 38870, 3278912328
file360087, 66287, 5673673451
file360088, 4286, 1270740752
file360089, 5357, 1331947134
file360090, 90, 935894482
file360091, 25495, 2630676166
file360092, 44390, 4236502730
file360093, 2306, 1116912032
file360094, 116025, 8811163963
file360095, 11282, 1748111871
file360096, 3078, 1160295123
file360097, 5760, 1296968033
file360098, 8670, 1533621061
file360099, 3598, 1173256767
file360100, 4443, 1277160070
file360101, 3135, 1166503695
file360102, 9456, 1531590395
file360103, 10716, 3269540407
file360104, 1009, 1083240967
file360105, 15937, 2021457623
file360106, 13378, 1903873228
file360107, 1059, 1016726930
file360108, 22300, 2423148090
file360109, 1429, 1028444010
file360110, 15438, 1982375957
file360111, 60235, 4164070492
file360112, 18582, 2165100514
file360113, 4719, 1295224089
file360114, 8725, 1581329967
file360115, 29782, 2868860582
file360116, 3261, 1164321707
file360117, 2844, 1127631991
file360118, 11981, 1696058166
file360119, 9630, 1553379788
file360120, 720, 981096703
file360121, 14085, 1855646937
file360122, 6864, 1361927617
file360123, 2602, 1111838305
file360124, 18945, 2173304820
file360125, 22571, 2372642712
file360126, 1981, 1061703379
file360127, 18946, 2174919419
file360128, 17789, 2111211516
file360129, 5619, 1372086957
file360130, 11876, 1745998129
file360131, 11043, 1651917973
file360132, 756, 983660680
file360133, 16324, 2010012965
file360134, 31536, 2924097431
file360135, 13153, 1885960432
file360136, 64400, 5131060275
file360137, 19318, 2216957660
file360138, 3256, 1163823933
file360139, 3021, 1182958296
file360140, 11956, 1508138970
file360141, 9847, 1430028396
file360142, 1819, 814308787
file360143, 3153, 912085604
file360144, 34020, 2856295837
file360145, 3006, 920997124
file360146, 34403, 3116509452
file360147, 6776, 1090074713
file360148, 4210, 989735871
file360149, 11460, 1476572890
file360150, 4863, 1047017650
file360151, 10962, 1499070294
file360152, 9200, 1448163290
file360153, 12441, 1631173258
file360154, 9396, 1595014372
file360155, 1240, 810297364
file360156, 18911, 1929957626
file360157, 8303, 1276431103
file360158, 19217, 1933069539
file360159, 30094, 2622428630
file360160, 170, 640356601
file360161, 944, 783329388
file360162, 44085, 3033447555
file360163, 14421, 1678674012
file360164, 1628, 815899503
file360165, 21235, 2052050449
file360166, 8878, 1347313628
file360167, 618, 729016766
file360168, 135, 697374208
file360169, 3858, 965273452
file360170, 172, 697522980
file360171, 6110, 1159776626
file360172, 3603, 1110757184
file360173, 93795, 6583269336
file360174, 9844, 1404637459
file360175, 7469, 1334861052
file360176, 30309, 2628792259
file360177, 39436, 3091781911
file360178, 3506, 948761336
file360179, 1319, 790507385
file360180, 44915, 4042061722
file360181, 5551, 1062432233
file360182, 16032, 1731627310
file360183, 9944, 1339776189
file360184, 3087, 929857218
file360185, 3880, 976372447
file360186, 1140, 783095287
file360187, 1856325, 218385468031
file360188, 17229, 1819262409
file360189, 3514, 934755077
file360190, 3216, 921732104
file360191, 10015, 1242290358
file360192, 8089, 1299511956
file360193, 16702, 1810226192
file360194, 4963, 975313488
file360195, 23476, 2325975839
file360196, 31585, 2712306421
file360197, 21476, 2283684565
file360198, 1276, 800847805
file360199, 6914, 1165881530
file360200, 14780, 1695450370
file360201, 2121, 1107994636
file360202, 5821, 1394817527
file360203, 2945, 1156307425
file360204, 2959, 1157465511
file360205, 2005, 1079251937
file360206, 4123, 1233804224
file360207, 16307, 1973342165
file360208, 25860, 2636045436
file360209, 10434, 1679453316
file360210, 58925, 4985367321
file360211, 19008, 2293129844
file360212, 788, 1021764466
file360213, 3765, 1182902605
file360214, 6656, 1414273014
file360215, 9418, 1593476545
file360216, 8943, 1646577493
file360217, 20724, 2305311074
file360218, 11046, 1824145332
file360219, 69068, 4663651177
file360220, 35757, 3427211202
file360221, 16959, 2074197101
file360222, 5101, 1288654773
file360223, 248, 965818558
file360224, 1256, 1083003316
file360225, 35640, 3208920213
file360226, 2942, 1151397426
file360227, 26284, 2686738204
file360228, 4961, 1308891251
file360229, 2861, 1138512262
file360230, 16828, 2118286346
file360231, 3856, 1189634335
file360232, 17070, 2068747973
file360233, 7611, 1468302864
file360234, 3145, 1179679787
file360235, 26771, 2679318902
file360236, 1294, 1039780232
file360237, 12455, 1753178129
file360238, 18424, 2143068574
file360239, 12702, 1798957821
file360240, 56225, 4587784818
file360241, 4401, 1248392376
file360242, 18630, 2035384466
file360243, 19326, 2181010004
file360244, 7501, 1503473916
file360245, 17542, 2016507486
file360246, 24673, 2515078878
file360247, 26343, 2427096543
file360248, 22839, 2392637694
file360249, 3014, 1142646394
file360250, 2745, 1185975307
file360251, 2123, 1100905750
file360252, 16774, 2055844854
file360253, 16411, 2027148297
file360254, 975, 1028451084
file360255, 21384, 2354880442
file360256, 144073, 11670549368
file360257, 24207, 2456650613
file360258, 5365, 1279828341
file360259, 10421, 1662256673
file360260, 1323, 1006411499
file360261, 24595, 2500473558
file360262, 3969, 1220681646
file360263, 19310, 2205387609
file360264, 2693, 1116627405
file360265, 17077, 1794922909
file360266, 2977, 906942654
file360267, 16365, 1790248359
file360268, 10388, 1416733732
file360269, 687, 732427891
file360270, 8898, 1349192387
file360271, 5625, 1111730713
file360272, 9159, 1220423740
file360273, 3665, 892598506
file360274, 16935, 1820506436
file360275, 3553, 924459226
file360276, 1790, 822253634
file360277, 89270, 6421253473
file360278, 2839, 902022419
file360279, 2442, 966957950
file360280, 20711, 2046914617
file360281, 17939, 1903119360
file360282, 220, 708128424
file360283, 66302, 4796712761
file360284, 2142, 863999997
file360285, 9229, 1374443997
file360286, 11214, 1442143522
file360287, 10563, 1406917639
file360288, 23332, 2188728760
file360289, 1203, 795060537
file360290, 5717, 1110471516
file360291, 1364, 802456528
file360292, 17168, 1827954319
file360293, 18474, 1924691261
file360294, 2651, 893431162
file360295, 18015, 1880932983
file360296, 41918, 3377454512
file360297, 14914, 1677800693
file360298, 10739, 1450145729
file360299, 4022, 931327855
file360300, 3782, 932557939
file360301, 3696, 931048513
file360302, 22726, 2164701015
file360303, 19004, 1989748201
file360304, 26416, 2466695422
file360305, 18686, 1939389445
file360306, 8594, 1282114269
file360307, 2532, 867277358
file360308, 1337, 784079788
file360309, 8029, 1232636258
file360310, 6033, 1192086748
file360311, 10076, 1415189268
file360312, 96490, 7400384953
file360313, 4122, 940061317
file360314, 97674, 7435173639
file360315, 13425, 1891913420
file360316, 10365, 1370756413
file360317, 3275, 915419453
file360318, 10450, 1434184709
file360319, 15367, 1713948942
file360320, 11452, 1469196454
file360321, 27036, 2454942725
file360322, 720, 738681785
file360323, 3103, 909363602
file360324, 27059, 2457039522
file360325, 2906, 904186513
file360326, 5168, 1338879335
file360327, 5142, 1363851289
file360328, 304, 975466321
file360329, 573, 990252361
file360330, 1400, 1087181495
file360331, 4217, 1240455740
file360332, 19154, 2198657800
file360333, 18163, 2152439753
file360334, 15026, 1899539192
file360335, 15772, 1926766340
file360336, 109422, 7963716564
file360337, 39540, 3450686527
file360338, 14607, 1921340163
file360339, 2219, 1088866970
file360340, 2484, 1127748858
file360341, 3365, 1170831018
file360342, 1889, 1093279437
file360343, 512, 992551917
file360344, 4439, 1250879883
file360345, 13410, 1807498323
file360346, 20251, 2279089601
file360347, 21903, 2358387210
file360348, 1404, 1063892610
file360349, 584, 996734320
file360350, 38445, 3568652797
file360351, 26066, 2612830074
file360352, 17064, 2072617264
file360353, 2939, 1146247924
file360354, 1872, 1062131056
file360355, 10282, 1631220313
file360356, 8500, 1569142016
file360357, 20159, 2209132828
file360358, 1478, 1049586346
file360359, 11041, 1719077796
file360360, 9825, 1648797183
file360361, 31664, 3058868450
file360362, 10346, 1802486981
file360363, 9106, 1541921999
file360364, 5599, 1307704373
file360365, 9103, 1558858641
file360366, 19077, 2206374470
file360367, 1123, 1029557640
file360368, 2322, 1102833179
file360369, 20726, 2274768864
file360370, 1279, 1038538337
file360371, 2929, 1151006051
file360372, 48893, 4025793353
file360373, 7243, 1428417125
file360374, 12380, 1726199741
file360375, 3217, 1163237008
file360376, 9872, 1636262255
file360377, 18679, 2185123458
file360378, 3105, 1161309841
file360379, 16780, 2066604051
file360380, 2363, 1134086552
file360381, 16650, 2056223007
file360382, 14224, 1836500983
file360383, 1506, 1074926981
file360384, 26655, 2638003847
file360385, 8899, 1597173015
file360386, 4783, 1766151047
file360387, 22247, 2370402765
file360388, 1989, 1102368652
file360389, 387, 955062442
file360390, 1985, 829617415
file360391, 2436, 886802267
file360392, 24022, 2022358475
file360393, 124442, 7501629755
file360394, 18015, 1897062838
file360395, 12020, 1483616056
file360396, 29722, 2604451792
file360397, 2073, 850132200
file360398, 7829, 1242629406
file360399, 17687, 1807069970
file360400, 492, 710869728
file360401, 11995, 1575010391
file360402, 18711, 1918825655
file360403, 240728, 17189822177
file360404, 11036, 1444189483
file360405, 2036, 874665266
file360406, 506, 729788069
file360407, 2553, 887478458
file360408, 11123, 1509132517
file360409, 7695, 1184667616
file360410, 1613, 837544113
file360411, 1023, 795742845
file360412, 1473, 804482518
file360413, 113619, 7852771312
file360414, 6135, 1115290148
file360415, 14035, 1597523085
file360416, 15014, 1629105958
file360417, 19840, 2059607508
file360418, 7335, 1174018080
file360419, 14978, 1690385949
file360420, 21142, 2057827323
file360421, 2435, 870066753
file360422, 213, 711646237
file360423, 3832, 925116154
file360424, 26457, 2407500817
file360425, 3109, 912380935
file360426, 52990, 3906205595
file360427, 17130, 1823612126
file360428, 17006, 1814778494
file360429, 19798, 1979725241
file360430, 6531, 1155274145
file360431, 25489, 2460844441
file360432, 19716, 1987420531
file360433, 8903, 1347295700
file360434, 25099, 2247437575
file360435, 3114, 933980978
file360436, 13090, 2499375702
file360437, 20142, 2042301629
file360438, 21595, 2104508240
file360439, 2373, 884526876
file360440, 2160, 854805907
file360441, 27554, 2475000659
file360442, 13799, 1572947842
file360443, 4110, 1003126481
file360444, 23723, 2240062669
file360445, 19798, 1979488151
file360446, 5789, 1141741819
file360447, 4687, 1000811341
file360448, 19106, 1929886136
file360449, 14144, 1594454543
file360450, 17472, 1840089875
file360451, 299, 941605407
file360452, 3548, 1158489758
file360453, 25510, 2518537228
file360454, 21480, 2493858932
file360455, 2029, 1091625713
file360456, 1759, 1053101972
file360457, 21273, 2146917923
file360458, 94458, 7154132818
file360459, 13674, 1907953502
file360460, 21970, 2404641179
file360461, 1268, 1029701248
file360462, 5555, 1356908676
file360463, 20781, 2226202819
file360464, 12030, 1718979958
file360465, 3587, 1659998460
file360466, 25489, 2580485868
file360467, 1454, 1015191579
file360468, 6565, 1384812353
file360469, 43780, 3954956744
file360470, 107923, 12230166781
file360471, 3281, 1158960509
file360472, 52734, 4122384595
file360473, 1735, 998026583
file360474, 251, 938988369
file360475, 11492, 1686306421
file360476, 1997, 1073640102
file360477, 9612, 1511072102
file360478, 28881, 2859394487
file360479, 232081, 16199050761
file360480, 25691, 2597178745
file360481, 153, 941071154
file360482, 18436, 2143995112
file360483, 3499, 1134846358
file360484, 5181, 1286449319
file360485, 812, 968194102
file360486, 10700, 1594762379
file360487, 9835, 1546137069
file360488, 67666, 5503616988
file360489, 26283, 2593950957
file360490, 1138, 994803779
file360491, 27746, 2748895479
file360492, 15324, 1910185982
file360493, 19475, 2103378936
file360494, 4205, 1200089667
file360495, 39821, 3538216662
file360496, 17840, 2088350517
file360497, 12378, 1807822909
file360498, 1218, 1044163705
file360499, 5557, 1280133546
file360500, 3863, 1157568811
file360501, 7257, 1467858200
file360502, 56620, 4443199222
file360503, 210778, 15370023713
file360504, 1854, 1052185254
file360505, 252, 932772652
file360506, 15966, 2042299551
file360507, 20571, 2253780839
file360508, 2407, 1055741313
file360509, 19347, 2152725918
file360510, 5358, 1265796584
file360511, 84899, 14730148598
file360512, 783, 962823536
file360513, 5471, 1359373434
file360514, 49569, 3992117688
file360515, 29432, 2577481439
file360516, 8001, 1320688448
file360517, 3346, 929273273
file360518, 1327, 763154591
file360519, 1966, 823257781
file360520, 2553, 861794013
file360521, 3716, 944071323
file360522, 4232, 996843689
file360523, 517583, 34073277035
file360524, 1916, 831020901
file360525, 16819, 1371336207
file360526, 15317, 1702277072
file360527, 17042, 1894504268
file360528, 25631, 2373382117
file360529, 956, 770042687
file360530, 8380, 1290671348
file360531, 9988, 1384791800
file360532, 2362, 881758053
file360533, 7507, 1282548131
file360534, 7923, 1187170834
file360535, 15929, 1787386946
file360536, 21594, 2263083427
file360537, 8443, 1285643607
file360538, 7430, 1197573082
file360539, 46795, 3913441868
file360540, 12728, 1536800385
file360541, 25057, 2108920496
file360542, 996, 752210530
file360543, 42417, 3625897770
file360544, 9576, 1344511417
file360545, 41794, 3424435251
file360546, 3135, 889894869
file360547, 15469, 1656030564
file360548, 12153, 1452220500
file360549, 218, 640532981
file360550, 8388, 1278473612
file360551, 63567, 4714867664
file360552, 23918, 2213480783
file360553, 51791, 4419853657
file360554, 13049, 1777599010
file360555, 28678, 2570535886
file360556, 11528, 1604550345
file360557, 7750, 1275192124
file360558, 18338, 1900846715
file360559, 17451, 1848620752
file360560, 13652, 1643793241
file360561, 4802, 1098283907
file360562, 17469, 1750048066
file360563, 4709, 1042518446
file360564, 60510, 4510810235
file360565, 5052, 1062379858
file360566, 1410, 786697407
file360567, 16846, 1812009267
file360568, 8460, 1255719245
file360569, 633, 735934536
file360570, 24943, 2357199485
file360571, 6972, 1249646401
file360572, 15890, 1759177196
file360573, 20386, 2116399828
file360574, 1920, 922381420
file360575, 43510, 3643409463
file360576, 46337, 4101391634
file360577, 30351, 3019758662
file360578, 18697, 2156192361
file360579, 2461, 1109539329
file360580, 16974, 2060013169
file360581, 4215, 1210117040
file360582, 32308, 2914114695
file360583, 17159, 2045808716
file360584, 284834, 19548849311
file360585, 1029, 989906017
file360586, 38055, 3194136897
file360587, 24087, 2482229164
file360588, 6421, 1407388428
file360589, 898, 972042071
file360590, 1704, 1006463990
file360591, 125582, 8875053196
file360592, 45763, 3895529048
file360593, 6915, 1452508290
file360594, 24158, 2593510240
file360595, 22569, 2201726395
file360596, 21172, 2245425845
file360597, 5901, 1335590791
file360598, 52133, 4366178608
file360599, 17315, 2069398893
file360600, 15333, 1841870504
file360601, 7032, 1408870460
file360602, 1020, 1005199515
file360603, 2867, 1082054316
file360604, 14945, 1896722302
file360605, 722, 960883674
file360606, 1338, 1012617879
file360607, 105406, 7988171962
file360608, 854, 1002617535
file360609, 5897, 1348898833
file360610, 10456, 1642009915
file360611, 3780, 1158884253
file360612, 8899, 1517381197
file360613, 26319, 2583956931
file360614, 7061, 1518508983
file360615, 35218, 3257813360
file360616, 13884, 1861544008
file360617, 20862, 2110604383
file360618, 26526, 2976026672
file360619, 32749, 2908118143
file360620, 11214, 1659530616
file360621, 2660, 1119916340
file360622, 71256, 6070378993
file360623, 8600, 1507897388
file360624, 45838, 3785174118
file360625, 4567, 1242685755
file360626, 1130, 983160394
file360627, 8691, 1471670043
file360628, 12716, 1829565732
file360629, 9608, 1657388890
file360630, 2299, 1097100737
file360631, 17386, 2058387633
file360632, 6789, 1399856905
file360633, 26782, 2637285378
file360634, 4713, 1248385297
file360635, 2637, 1074288753
file360636, 11105, 1693510113
file360637, 1554, 1040218825
file360638, 19698, 2194534652
file360639, 37256, 3204344660
file360640, 14423, 1557539718
file360641, 31043, 2674648793
file360642, 4961, 1014324141
file360643, 4574, 989761207
file360644, 33598, 2769794761
file360645, 16449, 1737853034
file360646, 1123, 782570440
file360647, 37825, 2804441858
file360648, 464, 715769845
file360649, 19785, 1975884365
file360650, 17016, 1853740318
file360651, 11983, 1726097357
file360652, 28646, 2549563759
file360653, 2354, 874194064
file360654, 20793, 2162954267
file360655, 5008, 1240460754
file360656, 5376, 1065857866
file360657, 5556, 1042876785
file360658, 25463, 2435214496
file360659, 3131, 912621907
file360660, 14296, 1689312668
file360661, 2197, 861511394
file360662, 18187, 1897582333
file360663, 2520, 925470502
file360664, 12395, 1468918740
file360665, 15973, 1758586250
file360666, 5040, 1050164385
file360667, 5420, 1105386461
file360668, 4523, 991370780
file360669, 62363, 5291317233
file360670, 18020, 1903347586
file360671, 26415, 2345593564
file360672, 4116, 1031256735
file360673, 1278, 757584009
file360674, 2586, 891946894
file360675, 26847, 2433976114
file360676, 996, 752227837
file360677, 13260, 1564233382
file360678, 16322, 1955560294
file360679, 10342, 1470777557
file360680, 31293, 2649534340
file360681, 5177, 1109390893
file360682, 7929, 1253342294
file360683, 7783, 1250852184
file360684, 2171, 851429008
file360685, 353, 727054281
file360686, 3089, 894773663
file360687, 9825, 1404854069
file360688, 16657, 1742324873
file360689, 1114, 782861376
file360690, 6269, 1109653960
file360691, 69289, 5030315977
file360692, 22321, 2152171595
file360693, 13707, 1670037083
file360694, 7094, 1192026540
file360695, 2943, 905339250
file360696, 383, 729021541
file360697, 1820, 859179436
file360698, 20144, 1991710024
file360699, 3336, 948879502
file360700, 17465, 1861407228
file360701, 1022, 985263189
file360702, 18540, 2137367746
file360703, 16863, 1927433058
file360704, 3069, 1141074411
file360705, 4188, 1197175023
file360706, 112182, 7748711409
file360707, 173696, 12544527915
file360708, 26816, 2662164081
file360709, 21204, 2139223509
file360710, 23167, 2393371284
file360711, 2855, 1117922687
file360712, 2134, 1094087561
file360713, 3188, 1150445726
file360714, 4590, 1250236374
file360715, 13651, 1825824414
file360716, 25663, 2528652812
file360717, 1765, 1081590588
file360718, 20317, 2311872326
file360719, 7723, 1434252014
file360720, 12639, 1678538151
file360721, 16668, 1999929210
file360722, 143510, 10014231807
file360723, 14881, 1908083522
file360724, 3115, 1117980978
file360725, 2863, 1107304562
file360726, 1123, 1013162386
file360727, 3480, 1117897307
file360728, 2568, 1128652232
file360729, 17294, 2011452316
file360730, 1944, 1078611003
file360731, 6907, 1365031127
file360732, 11466, 1693460390
file360733, 2099, 1051931325
file360734, 3281, 1126593226
file360735, 36089, 3505057389
file360736, 16979, 2021939626
file360737, 10589, 1610235684
file360738, 3581, 1200905165
file360739, 1415, 1014916530
file360740, 16228, 1777116697
file360741, 8560, 1492762855
file360742, 779, 986111271
file360743, 19211, 2158390910
file360744, 35882, 3037338623
file360745, 9889, 1600010085
file360746, 76240, 5778879532
file360747, 110233, 6884197428
file360748, 6189, 1336905632
file360749, 20570, 2254985578
file360750, 15073, 1900903690
file360751, 28749, 1810290507
file360752, 16799, 2041849554
file360753, 3928, 1193182092
file360754, 2086, 1095754135
file360755, 28116, 2741054483
file360756, 17414, 2056654923
file360757, 25777, 2580209758
file360758, 2112, 1064621608
file360759, 3477, 1160144771
file360760, 447, 956969579
file360761, 26119, 2399031861
file360762, 18088, 2118808800
file360763, 3497, 1220367746
file360764, 17447, 2076530810
file360765, 2635, 880071267
file360766, 12876, 1577211729
file360767, 18503, 1884040625
file360768, 2090, 872571098
file360769, 19087, 1959673564
file360770, 11896, 1553606365
file360771, 4205, 997394400
file360772, 109835, 7894742302
file360773, 4415, 992339301
file360774, 3315, 918622165
file360775, 5246, 1119256821
file360776, 4444, 1031269528
file360777, 78, 698460081
file360778, 2284, 836147867
file360779, 26883, 2434714314
file360780, 53540, 4212406203
file360781, 29443, 2645706522
file360782, 10615, 1384639685
file360783, 5042, 1417724262
file360784, 6964, 1166870452
file360785, 2537, 909271839
file360786, 21357, 1932898599
file360787, 10695, 1379672430
file360788, 6530, 1153639246
file360789, 2366, 903168692
file360790, 80445, 6277542571
file360791, 18166, 1884686499
file360792, 32984, 2780744680
file360793, 9101, 1307843029
file360794, 5911, 1119654176
file360795, 2409, 886932306
file360796, 4203, 1079494331
file360797, 19936, 1985393258
file360798, 18672, 1920307530
file360799, 3087, 931565066
file360800, 8514, 1296347695
file360801, 4168, 1013677562
file360802, 16989, 1822738343
file360803, 4123, 982410595
file360804, 2985, 907274197
file360805, 5228, 1094370090
file360806, 15176, 1700430681
file360807, 4021, 1009013001
file360808, 3883, 965580010
file360809, 978, 774574432
file360810, 1742, 804173837
file360811, 17605, 1882494032
file360812, 116000, 8068645772
file360813, 9700, 1396855495
file360814, 30848, 2683627365
file360815, 25436, 2357999571
file360816, 1049, 770402683
file360817, 6987, 1134926914
file360818, 18890, 1924017239
file360819, 7302, 1218512138
file360820, 51165, 4032282470
file360821, 2959, 906012995
file360822, 5442, 1034774418
file360823, 3148, 921471146
file360824, 4194, 976591446
file360825, 4359, 1012976759
file360826, 9284, 1581137322
file360827, 170672, 11663595405
file360828, 19038, 2165713621
file360829, 39255, 3486076651
